place_id,place_name,category,city,state,latitude,longitude,rating,review_count,price_range,indoor_outdoor,crowd_level,opening_hours,wheelchair_accessible,ramp_available,accessible_washroom,elevator_available,accessible_parking,visually_impaired_support,hearing_impaired_support,family_friendly,pet_friendly,public_transport_access,accessibility_score,distance_from_metro_km,distance_from_bus_stop_km,wifi_available,air_conditioned,study_friendly,work_friendly,group_friendly,senior_citizen_friendly,children_friendly,safety_score,cleanliness_score,service_score,ambience_score,tags,user_id,user_age_group,user_budget_preference,user_preferred_category,user_accessibility_need,interaction_type,user_rating_given,visit_frequency,time_spent_minutes,would_revisit,timestamp
PL0198,Pacific Mall - Pune,Mall,Pune,Maharashtra,18.559035,73.787585,3.7,8881,Premium,Both,Low,9:00 AM - 9:00 PM,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Yes,7.2,4.96,1.2,Yes,Yes,No,No,Yes,Yes,No,8.2,8.1,8,7.2,shopping|family outing|wheelchair friendly|branded stores|accessible washroom|near metro|senior friendly,U0198,25-34,Moderate,Library,Elderly,clicked,,,5,,2/27/2024 19:50
PL0199,Express Avenue - Bengaluru,Mall,Bengaluru,Karnataka,13.044727,77.588658,2.8,7973,Moderate,Indoor,Low,6:00 AM - 8:00 PM,No,No,No,Yes,Yes,No,Yes,No,No,No,3.5,4.59,0.65,No,Yes,No,No,Yes,Yes,Yes,6.6,7,7.5,7.1,near metro|shopping|multiplex|wheelchair friendly|senior friendly,U0199,55+,Budget,Mall,Elderly,clicked,,,4,,6/1/2024 14:57
PL0200,DLF Mall of India - Hyderabad,Mall,Hyderabad,Telangana,17.366187,78.533033,2.6,4288,Premium,Both,Medium,10:00 AM - 11:00 PM,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,7.9,3.59,0.7,Yes,Yes,No,No,Yes,Yes,No,6.8,8.2,6.9,6.8,shopping|food court|accessible washroom|wheelchair friendly|near metro|senior friendly,U0200,35-44,Premium,Mall,Family with Kids,visited,5,occasional,45,yes,8/25/2023 9:18
PL0201,Seawoods Grand Central - Chennai,Mall,Chennai,Tamil Nadu,13.122583,80.254773,5,7046,Premium,Indoor,Low,9:00 AM - 6:00 PM,Yes,Yes,Yes,No,Yes,No,No,Yes,No,Yes,6.3,1.58,2.93,Yes,No,No,No,Yes,Yes,Yes,6.9,7.1,8.6,8.2,air conditioned|parking available|branded stores|premium|wheelchair friendly|accessible washroom|near metro,U0201,18-24,Moderate,Mall,Wheelchair User,rated,5,frequent,83,yes,9/25/2023 11:51
PL0202,Vegas Mall - Kolkata,Mall,Kolkata,West Bengal,22.661718,88.445,4.9,6201,Moderate,Both,Medium,11:00 AM - 11:00 PM,Yes,No,Yes,No,Yes,No,No,Yes,No,Yes,5.2,0.47,2.19,No,Yes,Yes,No,Yes,Yes,Yes,5.5,6.9,9,9.3,shopping|kids zone|branded stores|food court|wheelchair friendly|accessible washroom|near metro,U0202,55+,Budget,Mall,Family with Kids,viewed,,,2,,9/9/2024 22:21
PL0203,Mantra Mall - Ahmedabad,Mall,Ahmedabad,Gujarat,23.021057,72.682015,2.6,723,Moderate,Indoor,High,8:00 AM - 10:00 PM,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,9.1,4.35,2.96,No,Yes,No,No,Yes,No,Yes,7.5,8.1,7.2,7.3,premium|wheelchair friendly|branded stores|accessible washroom|near metro,U0203,35-44,Budget,Mall,None,visited,5,first_time,53,yes,3/29/2023 15:06
PL0204,DLF Mall of India - Jaipur,Mall,Jaipur,Rajasthan,26.87663,75.708878,4.8,5312,Moderate,Indoor,Low,9:00 AM - 9:00 PM,No,No,Yes,Yes,No,No,No,Yes,No,Yes,2.9,1.16,2.64,Yes,Yes,No,No,Yes,Yes,Yes,6.7,6.2,8.1,7.9,family outing|air conditioned|multiplex|parking available|accessible washroom|near metro|senior friendly,U0204,18-24,Premium,Shopping Center,Family with Kids,viewed,,,5,,7/4/2024 18:48
PL0205,Lulu Mall - Delhi,Mall,Delhi,Delhi,28.675271,77.13393,4.9,5332,Moderate,Both,High,10:00 AM - 11:00 PM,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,7.9,4.89,0.98,Yes,No,No,No,No,No,Yes,7.1,7.7,8.4,8.6,food court|shopping|wheelchair friendly|kids zone|accessible washroom|near metro,U0205,35-44,Premium,Mall,None,clicked,,,6,,10/30/2023 9:41
PL0206,Nexus One Mall - Noida,Mall,Noida,Uttar Pradesh,28.447918,77.461613,3.8,573,Moderate,Both,High,8:00 AM - 8:00 PM,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,7.7,2.01,1.86,Yes,Yes,Yes,No,Yes,Yes,Yes,6.8,8.8,8.2,7.4,near metro|multiplex|shopping|air conditioned|wheelchair friendly|accessible washroom|senior friendly,U0206,25-34,Budget,Coworking Space,Elderly,visited,5,first_time,112,yes,12/12/2023 16:58
PL0207,Nexus One Mall - Ghaziabad,Mall,Ghaziabad,Uttar Pradesh,28.774749,77.395894,3.2,8384,Budget,Both,High,8:00 AM - 8:00 PM,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,7.9,0.49,2.09,Yes,Yes,No,No,Yes,Yes,Yes,7.5,8.1,7.2,6.6,wheelchair friendly|kids zone|premium|branded stores|accessible washroom|near metro|senior friendly,U0207,55+,Moderate,Museum,None,viewed,,,1,,7/22/2023 14:52
PL0208,Mantra Mall - Gurugram,Mall,Gurugram,Haryana,28.511169,76.991045,4.6,9475,Budget,Outdoor,High,7:00 AM - 9:00 PM,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,7.9,2.35,1.95,Yes,Yes,Yes,No,Yes,Yes,Yes,7.8,7.4,8,8.4,air conditioned|food court|wheelchair friendly|family outing|accessible washroom|senior friendly,U0208,35-44,Budget,Mall,Wheelchair User,visited,5,occasional,143,yes,5/21/2023 14:55
PL0209,Seawoods Grand Central - Mumbai,Mall,Mumbai,Maharashtra,18.99929,72.81026,3.4,7986,Premium,Outdoor,Medium,8:00 AM - 10:00 PM,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,8,1.08,0.32,Yes,Yes,Yes,No,Yes,Yes,Yes,8,8.2,7.7,6.8,multiplex|family outing|accessible washroom|wheelchair friendly|near metro|senior friendly,U0209,18-24,Premium,Mall,Elderly,visited,5,occasional,54,yes,9/25/2023 12:29
PL0210,R-City Mall - Pune,Mall,Pune,Maharashtra,18.58244,73.976508,2.1,8899,Premium,Indoor,High,24 Hours,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,9,1.55,1.31,Yes,Yes,No,No,Yes,Yes,Yes,7,7.7,6.1,6.2,near metro|accessible washroom|food court|family outing|wheelchair friendly|senior friendly,U0210,25-34,Moderate,Cinema,Family with Kids,viewed,,,5,,6/21/2024 11:15
PL0211,Seasons Mall - Bengaluru,Mall,Bengaluru,Karnataka,12.85847,77.475487,4.4,1427,Premium,Both,Low,8:00 AM - 8:00 PM,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,8.1,2.01,0.32,Yes,Yes,No,No,Yes,No,Yes,7.3,7.9,7.9,7.5,kids zone|multiplex|branded stores|near metro|wheelchair friendly|accessible washroom,U0211,55+,Premium,Mall,Wheelchair User,visited,5,occasional,65,yes,5/13/2023 14:42
PL0212,Infiniti Mall - Hyderabad,Mall,Hyderabad,Telangana,17.450277,78.559992,3.5,7261,Premium,Indoor,Low,10:00 AM - 8:00 PM,No,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,3.2,3.73,2.76,Yes,Yes,No,No,Yes,Yes,Yes,6.5,6.7,7.9,7.3,wheelchair friendly|shopping|premium|accessible washroom|near metro|senior friendly,U0212,55+,Budget,Tourist Attraction,Elderly,viewed,,,3,,9/25/2023 17:16
PL0213,Growel's 101 Mall - Chennai,Mall,Chennai,Tamil Nadu,13.077514,80.297774,3.7,6403,Moderate,Outdoor,High,10:00 AM - 6:00 PM,Yes,Yes,No,Yes,No,No,Yes,No,No,Yes,6.6,1.01,1.11,Yes,Yes,No,Yes,Yes,Yes,Yes,6.2,6.5,7.9,7,food court|multiplex|accessible washroom|air conditioned|wheelchair friendly|near metro|senior friendly,U0213,45-54,Moderate,Bookstore,Elderly,rated,5,occasional,135,yes,4/8/2023 17:41
PL0214,Mantra Mall - Kolkata,Mall,Kolkata,West Bengal,22.454273,88.426144,3,1727,Budget,Outdoor,High,11:00 AM - 11:00 PM,Yes,Yes,Yes,No,No,No,No,Yes,No,Yes,5.4,0.85,0.7,Yes,No,No,No,Yes,No,Yes,6.2,7.8,7.1,6.9,accessible washroom|parking available|near metro|branded stores|wheelchair friendly,U0214,18-24,Moderate,Museum,None,clicked,,,9,,1/13/2023 16:40
PL0215,Nexus One Mall - Ahmedabad,Mall,Ahmedabad,Gujarat,23.078776,72.555815,2.8,1230,Premium,Indoor,Low,10:00 AM - 11:00 PM,Yes,No,Yes,Yes,No,No,No,No,No,No,5.3,2.06,2.81,Yes,Yes,Yes,No,Yes,No,No,6.7,7.1,7.6,6.9,accessible washroom|premium|kids zone|shopping|wheelchair friendly,U0215,25-34,Premium,Restaurant,None,viewed,,,2,,4/6/2024 15:54
PL0216,Mantra Mall - Jaipur,Mall,Jaipur,Rajasthan,26.997116,75.752482,2.9,2013,Premium,Indoor,High,10:00 AM - 6:00 PM,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,8.7,2.93,0.46,No,Yes,No,No,No,No,Yes,7,8.1,7.9,6.9,parking available|shopping|accessible washroom|food court|wheelchair friendly|near metro,U0216,45-54,Moderate,Cafe,Visually Impaired,rated,5,occasional,151,yes,4/9/2024 19:34
PL0217,Orion Mall - Delhi,Mall,Delhi,Delhi,28.605155,77.317548,2.3,6136,Moderate,Outdoor,Medium,10:00 AM - 6:00 PM,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,8.8,4.75,1.76,Yes,Yes,No,No,Yes,Yes,Yes,6.9,8,6.7,6.4,near metro|family outing|shopping|parking available|wheelchair friendly|accessible washroom|senior friendly,U0217,18-24,Premium,Coworking Space,None,viewed,,,5,,2/13/2024 13:39
PL0218,Infiniti Mall - Noida,Mall,Noida,Uttar Pradesh,28.471293,77.370797,3.3,7056,Moderate,Indoor,Low,8:00 AM - 10:00 PM,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,8.8,1.28,0.39,Yes,Yes,No,No,Yes,No,Yes,7.5,8.5,7.8,7.5,family outing|wheelchair friendly|premium|accessible washroom|near metro,U0218,25-34,Premium,Library,Family with Kids,saved,,,7,,5/12/2024 13:43
PL0219,Express Avenue - Ghaziabad,Mall,Ghaziabad,Uttar Pradesh,28.560729,77.378348,4.3,2487,Premium,Both,High,6:00 AM - 8:00 PM,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,8,0.69,0.47,No,Yes,No,No,Yes,Yes,Yes,6.8,8,7.4,8.3,family outing|food court|premium|accessible washroom|wheelchair friendly|senior friendly,U0219,45-54,Budget,Mall,Elderly,viewed,,,3,,4/19/2024 16:09
PL0220,Nexus Ahmedabad One - Gurugram,Mall,Gurugram,Haryana,28.452815,76.991442,2.6,1269,Budget,Both,Medium,9:00 AM - 6:00 PM,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Yes,6.2,3.79,2.08,Yes,Yes,No,No,Yes,Yes,No,6.8,6.8,7.9,6.7,multiplex|near metro|parking available|food court|wheelchair friendly|accessible washroom|senior friendly,U0220,45-54,Budget,Museum,Elderly,saved,,,2,,7/30/2024 9:32
PL0221,Phoenix Marketcity - Mumbai,Mall,Mumbai,Maharashtra,19.113284,72.9956,4.5,6978,Moderate,Outdoor,High,11:00 AM - 11:00 PM,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Yes,7.2,1.02,0.94,Yes,Yes,No,No,Yes,No,Yes,7.1,8.2,9.6,8,accessible washroom|family outing|near metro|air conditioned|wheelchair friendly,U0221,45-54,Moderate,Mall,Wheelchair User,clicked,,,10,,12/4/2024 13:33
PL0222,Select Citywalk - Pune,Mall,Pune,Maharashtra,18.450584,73.861237,2.8,7527,Moderate,Indoor,Medium,7:00 AM - 11:00 PM,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,7.9,3.61,0.42,Yes,Yes,No,Yes,Yes,Yes,Yes,6.9,7.5,7.6,6.7,branded stores|near metro|food court|shopping|wheelchair friendly|accessible washroom|senior friendly,U0222,55+,Moderate,Cinema,None,viewed,,,5,,1/4/2024 18:24
PL0223,R-City Mall - Bengaluru,Mall,Bengaluru,Karnataka,13.021636,77.596003,4,3210,Moderate,Both,High,10:00 AM - 8:00 PM,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,6.7,1.63,1.3,Yes,Yes,No,Yes,Yes,Yes,Yes,6.9,8,8.5,8.3,premium|food court|air conditioned|near metro|wheelchair friendly|accessible washroom|senior friendly,U0223,35-44,Moderate,Mall,Wheelchair User,saved,,,8,,8/3/2024 17:39
PL0224,Seawoods Grand Central - Hyderabad,Mall,Hyderabad,Telangana,17.440968,78.54788,2.5,9312,Moderate,Both,High,6:00 AM - 8:00 PM,No,Yes,No,Yes,No,No,Yes,Yes,No,Yes,4.3,3.48,1.21,No,Yes,No,No,Yes,No,Yes,7.1,7.1,6.9,7,shopping|wheelchair friendly|multiplex|accessible washroom|near metro,U0224,55+,Moderate,Library,Visually Impaired,rated,3.5,first_time,86,yes,8/31/2024 9:23
PL0225,South City Mall - Chennai,Mall,Chennai,Tamil Nadu,13.167466,80.296037,2.9,7522,Moderate,Indoor,High,8:00 AM - 10:00 PM,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,8.2,0.14,2.93,Yes,Yes,No,No,Yes,No,Yes,6.7,7.3,7.6,6.5,parking available|family outing|air conditioned|shopping|wheelchair friendly|accessible washroom,U0225,18-24,Moderate,Tourist Attraction,None,clicked,,,5,,10/13/2024 13:10
PL0226,South City Mall - Kolkata,Mall,Kolkata,West Bengal,22.611404,88.38132,4.8,9817,Moderate,Both,High,10:00 AM - 11:00 PM,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,No,7.7,2.68,2.14,Yes,Yes,No,No,Yes,Yes,Yes,7.8,7.3,8.8,8.3,kids zone|near metro|food court|family outing|wheelchair friendly|accessible washroom|senior friendly,U0226,35-44,Moderate,Museum,None,clicked,,,4,,12/13/2024 20:37
PL0227,Growel's 101 Mall - Ahmedabad,Mall,Ahmedabad,Gujarat,23.053381,72.666519,2.3,8119,Premium,Both,Low,8:00 AM - 8:00 PM,Yes,No,Yes,Yes,No,No,No,No,No,Yes,5.4,1.39,1.24,Yes,No,Yes,No,No,Yes,Yes,5.9,6.5,7.4,7.5,kids zone|accessible washroom|food court|premium|wheelchair friendly|near metro|senior friendly,U0227,45-54,Premium,Mall,Wheelchair User,rated,3.9,frequent,155,yes,5/4/2023 11:29
PL0228,VR Mall - Jaipur,Mall,Jaipur,Rajasthan,26.919469,75.709797,2,6844,Moderate,Both,Medium,6:00 AM - 8:00 PM,No,No,No,Yes,Yes,No,No,No,No,Yes,2.3,4.83,0.31,No,Yes,No,No,Yes,Yes,Yes,5.9,6.9,7.5,6.2,food court|parking available|wheelchair friendly|multiplex|near metro|senior friendly,U0228,18-24,Budget,Bookstore,None,viewed,,,2,,1/20/2024 19:28
PL0229,Seawoods Grand Central - Delhi,Mall,Delhi,Delhi,28.612672,77.319156,4.6,4338,Budget,Outdoor,High,10:00 AM - 6:00 PM,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,8.8,4.52,0.9,No,Yes,No,Yes,Yes,Yes,Yes,6.8,8.2,7.9,8.1,family outing|air conditioned|food court|accessible washroom|wheelchair friendly|senior friendly,U0229,18-24,Budget,Mall,None,rated,5,occasional,100,yes,9/13/2024 18:21
PL0230,DLF Mall of India - Noida,Mall,Noida,Uttar Pradesh,28.644187,77.316541,2.1,2511,Premium,Both,Medium,10:00 AM - 6:00 PM,Yes,Yes,No,Yes,No,Yes,No,No,No,No,6.5,4.92,2.04,No,Yes,No,No,Yes,Yes,Yes,6.2,8.1,6.5,6.3,premium|multiplex|branded stores|family outing|wheelchair friendly|senior friendly,U0230,35-44,Budget,Museum,Elderly,viewed,,,2,,7/25/2024 11:18
PL0231,VR Mall - Ghaziabad,Mall,Ghaziabad,Uttar Pradesh,28.630957,77.446748,2.9,7488,Premium,Outdoor,High,7:00 AM - 11:00 PM,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Yes,7.1,3.08,1.95,Yes,Yes,No,Yes,Yes,Yes,Yes,7.4,8,6.9,7.3,accessible washroom|near metro|shopping|multiplex|wheelchair friendly|senior friendly,U0231,45-54,Moderate,Mall,Wheelchair User,saved,,,5,,4/11/2024 9:33
PL0232,Shivaji Park - Gurugram,Park,Gurugram,Haryana,28.352132,77.054585,3.3,9440,Moderate,Outdoor,Low,24 Hours,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,6.5,1.07,0.57,No,No,No,No,Yes,No,Yes,5.6,7.5,6.9,6.9,senior friendly|bird watching|cycling|family outing|wheelchair friendly|accessible washroom|near metro,U0232,45-54,Budget,Park,Hearing Impaired,clicked,,,4,,8/29/2024 11:59
PL0233,Sanjay Gandhi National Park - Mumbai,Park,Mumbai,Maharashtra,19.037766,72.877896,2.8,2426,Budget,Outdoor,Low,9:00 AM - 6:00 PM,No,No,No,No,Yes,No,No,Yes,Yes,Yes,0.7,3.58,2.36,No,No,No,No,Yes,Yes,Yes,5.7,6.1,6.1,7.1,free entry|wheelchair friendly|family outing|nature|near metro|senior friendly,U0233,25-34,Moderate,Park,Elderly,clicked,,,6,,3/10/2023 12:21
PL0234,Nicco Park - Pune,Park,Pune,Maharashtra,18.497027,73.931909,2.2,9213,Moderate,Outdoor,Low,7:00 AM - 11:00 PM,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,6.7,0.94,1.09,No,No,No,No,Yes,Yes,Yes,7.7,8.1,6.4,6.9,family outing|cycling|jogging track|free entry|wheelchair friendly|accessible washroom|near metro,U0234,45-54,Moderate,Cafe,Hearing Impaired,viewed,,,5,,4/17/2024 8:07
PL0235,Brindavan Gardens - Bengaluru,Park,Bengaluru,Karnataka,12.860837,77.566976,3.6,4321,Moderate,Outdoor,High,6:00 AM - 8:00 PM,Yes,Yes,Yes,No,Yes,No,No,No,Yes,Yes,6.3,0.65,0.28,No,No,No,Yes,Yes,Yes,Yes,6.3,7.6,7.2,7.3,senior friendly|wheelchair friendly|free entry|family outing|accessible washroom|near metro,U0235,25-34,Premium,Park,Hearing Impaired,clicked,,,10,,9/28/2023 14:23
PL0236,Deer Park Hauz Khas - Hyderabad,Park,Hyderabad,Telangana,17.272254,78.408667,3.5,2128,Budget,Outdoor,High,10:00 AM - 11:00 PM,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,8.1,2.86,0.63,No,No,No,No,No,Yes,Yes,7.1,8.7,7.3,6.9,jogging track|outdoor|free entry|nature|wheelchair friendly|accessible washroom|senior friendly,U0236,18-24,Premium,Park,Visually Impaired,rated,5,occasional,81,yes,7/31/2024 9:51
PL0237,Lalbagh Botanical Garden - Chennai,Park,Chennai,Tamil Nadu,13.061247,80.374261,2.8,35,Budget,Outdoor,High,7:00 AM - 11:00 PM,No,No,No,No,Yes,Yes,No,Yes,No,No,2.3,3.69,1.69,No,No,No,No,Yes,Yes,Yes,5.5,6.8,6.3,7.6,free entry|senior friendly|wheelchair friendly|jogging track,U0237,45-54,Moderate,Park,None,saved,,,6,,12/22/2023 21:56
PL0238,Eco Park Kolkata - Kolkata,Park,Kolkata,West Bengal,22.626255,88.348972,4.8,2083,Premium,Outdoor,Medium,9:00 AM - 6:00 PM,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,7.7,0.19,1.31,No,No,No,No,Yes,No,Yes,7.4,8.3,9,8.1,free entry|wheelchair friendly|family outing|senior friendly|accessible washroom|near metro,U0238,18-24,Moderate,Park,None,clicked,,,9,,10/15/2023 13:44
PL0239,Sisodia Rani Garden - Ahmedabad,Park,Ahmedabad,Gujarat,23.128173,72.637601,2.8,6924,Premium,Outdoor,High,7:00 AM - 9:00 PM,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,7.3,3.84,1.44,No,No,Yes,Yes,Yes,Yes,Yes,7.4,7.6,7.1,6.9,nature|family outing|free entry|jogging track|wheelchair friendly|accessible washroom|senior friendly,U0239,55+,Moderate,Community Center,None,clicked,,,10,,1/29/2024 10:23
PL0240,Cubbon Park - Jaipur,Park,Jaipur,Rajasthan,26.842781,75.85317,4.1,3794,Budget,Outdoor,Medium,9:00 AM - 6:00 PM,No,No,No,No,No,No,No,Yes,Yes,No,0,2.89,2.21,No,No,No,No,Yes,No,Yes,5.9,6.1,8.3,8.2,bird watching|kids play area|family outing|wheelchair friendly,U0240,55+,Premium,Sports Complex,Visually Impaired,saved,,,8,,12/18/2023 15:16
PL0241,Okhla Bird Sanctuary - Delhi,Park,Delhi,Delhi,28.560007,77.325374,5,2046,Premium,Outdoor,High,10:00 AM - 8:00 PM,Yes,Yes,No,No,Yes,No,No,Yes,No,Yes,4.8,3.06,0.5,No,No,No,No,Yes,No,Yes,6.8,7.5,8.8,7.1,picnic spot|pet friendly|nature|senior friendly|wheelchair friendly|near metro,U0241,55+,Premium,Park,None,viewed,,,1,,4/23/2023 22:42
PL0242,Deer Park Hauz Khas - Noida,Park,Noida,Uttar Pradesh,28.627618,77.406807,4.6,6917,Budget,Outdoor,High,8:00 AM - 8:00 PM,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,6.2,4.22,2.59,No,No,No,No,Yes,Yes,Yes,6.8,7.4,8,7.9,outdoor|bird watching|free entry|wheelchair friendly|near metro|senior friendly,U0242,55+,Moderate,Community Center,Elderly,clicked,,,9,,10/27/2024 20:06
PL0243,Lodhi Garden - Ghaziabad,Park,Ghaziabad,Uttar Pradesh,28.77849,77.527624,4,4117,Budget,Outdoor,High,7:00 AM - 11:00 PM,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,6.5,4.62,0.1,No,No,No,No,Yes,Yes,Yes,6.5,7.4,8,8.1,outdoor|kids play area|nature|pet friendly|wheelchair friendly|accessible washroom|near metro,U0243,18-24,Budget,Park,Hearing Impaired,saved,,,3,,5/12/2023 18:58
PL0244,Okhla Bird Sanctuary - Gurugram,Park,Gurugram,Haryana,28.536566,76.946788,2.6,6573,Moderate,Outdoor,Low,6:00 AM - 8:00 PM,No,No,Yes,No,No,No,Yes,No,Yes,No,2.4,1.36,2.12,No,No,No,No,No,Yes,Yes,5.7,6.4,7.3,7.4,wheelchair friendly|pet friendly|family outing|picnic spot|accessible washroom|senior friendly,U0244,55+,Budget,Park,Hearing Impaired,rated,2.9,frequent,163,yes,9/1/2023 16:45
PL0245,Saheliyon Ki Bari Garden - Mumbai,Park,Mumbai,Maharashtra,19.122652,72.945486,4,2220,Budget,Outdoor,Low,8:00 AM - 8:00 PM,No,No,Yes,No,No,Yes,No,Yes,Yes,Yes,2.4,1.95,0.68,No,No,Yes,No,No,Yes,Yes,6.4,4.9,7.9,8,nature|pet friendly|outdoor|cycling|accessible washroom|near metro|senior friendly,U0245,45-54,Premium,Shopping Center,Wheelchair User,viewed,,,2,,4/5/2023 9:21
PL0246,Lalbagh Botanical Garden - Pune,Park,Pune,Maharashtra,18.450865,73.822372,2.1,2862,Budget,Outdoor,Medium,10:00 AM - 8:00 PM,No,No,No,No,Yes,No,No,Yes,Yes,Yes,0.9,1.48,1.18,No,No,Yes,No,Yes,Yes,Yes,5.7,6.1,6.3,6.2,senior friendly|family outing|pet friendly|free entry|near metro,U0246,45-54,Moderate,Park,Visually Impaired,viewed,,,3,,3/19/2023 22:10
PL0247,Shivaji Park - Bengaluru,Park,Bengaluru,Karnataka,12.865151,77.529949,3.4,1389,Budget,Outdoor,Medium,11:00 AM - 11:00 PM,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,7.2,4.05,2.57,Yes,No,No,No,Yes,No,Yes,7.2,7,7.2,7.3,outdoor|senior friendly|cycling|nature|wheelchair friendly|near metro,U0247,25-34,Premium,Park,None,clicked,,,3,,4/4/2023 13:55
PL0248,Rani Bagh Botanical Garden - Hyderabad,Park,Hyderabad,Telangana,17.393675,78.384247,4.7,9352,Premium,Outdoor,Low,8:00 AM - 8:00 PM,Yes,Yes,No,No,Yes,No,No,Yes,No,Yes,5.2,0.79,1.36,No,No,No,No,Yes,Yes,Yes,6.2,7.2,7.4,8.4,wheelchair friendly|bird watching|family outing|free entry|near metro|senior friendly,U0248,18-24,Premium,Tourist Attraction,None,viewed,,,5,,11/13/2024 22:13
PL0249,Sanjay Gandhi National Park - Chennai,Park,Chennai,Tamil Nadu,13.037772,80.17806,3.4,2575,Budget,Outdoor,Medium,10:00 AM - 11:00 PM,No,No,Yes,No,No,Yes,No,No,No,No,2.6,0.6,1.9,No,No,Yes,No,Yes,Yes,Yes,6.6,6.9,7.8,7.6,senior friendly|pet friendly|cycling|free entry|accessible washroom,U0249,45-54,Moderate,Park,Hearing Impaired,saved,,,3,,6/3/2023 11:23
PL0250,Nicco Park - Kolkata,Park,Kolkata,West Bengal,22.577336,88.338237,4.8,5577,Budget,Outdoor,Low,7:00 AM - 11:00 PM,No,No,No,No,Yes,Yes,No,Yes,No,Yes,1.8,2.87,0.6,Yes,No,Yes,No,Yes,No,Yes,5.7,6.6,7.9,8.3,kids play area|picnic spot|nature|pet friendly|near metro,U0250,45-54,Premium,Park,Hearing Impaired,visited,4.4,occasional,102,yes,4/13/2023 13:32
PL0251,Okhla Bird Sanctuary - Ahmedabad,Park,Ahmedabad,Gujarat,22.9284,72.529015,4.4,3833,Budget,Outdoor,Low,10:00 AM - 6:00 PM,No,Yes,No,No,No,No,No,No,Yes,No,1.6,4.15,2.78,No,No,Yes,No,Yes,Yes,Yes,6,7.2,7,8.1,picnic spot|wheelchair friendly|nature|cycling|senior friendly,U0251,25-34,Budget,Park,None,viewed,,,5,,6/20/2023 15:41
PL0252,Brindavan Gardens - Jaipur,Park,Jaipur,Rajasthan,26.870509,75.720506,3.3,694,Moderate,Outdoor,Medium,11:00 AM - 11:00 PM,No,No,No,No,No,Yes,No,No,Yes,Yes,0.9,0.19,0.84,No,No,No,Yes,No,Yes,Yes,6.1,5.7,6.8,6.3,free entry|pet friendly|jogging track|kids play area|near metro|senior friendly,U0252,25-34,Premium,Community Center,Hearing Impaired,rated,3.8,frequent,51,yes,12/7/2023 8:04
PL0253,Shivaji Park - Delhi,Park,Delhi,Delhi,28.640619,77.17202,3.8,4615,Budget,Outdoor,Medium,11:00 AM - 11:00 PM,Yes,Yes,Yes,No,No,No,No,Yes,Yes,No,5.3,1.46,2.04,Yes,No,No,No,No,Yes,No,7,7.4,7.8,7.2,nature|family outing|wheelchair friendly|pet friendly|accessible washroom|senior friendly,U0253,45-54,Budget,Park,Visually Impaired,viewed,,,5,,8/19/2023 16:41
PL0254,Brindavan Gardens - Noida,Park,Noida,Uttar Pradesh,28.626267,77.377756,2.8,4169,Budget,Outdoor,High,10:00 AM - 8:00 PM,No,No,No,No,Yes,No,No,No,No,No,1.1,3.83,1.89,No,No,Yes,Yes,Yes,No,Yes,6.1,5.8,8.3,7.2,nature|cycling|free entry|bird watching,U0254,35-44,Budget,Park,None,rated,2.7,first_time,102,no,7/24/2024 8:55
